id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,city,neighbourhood_group,price_category,availability_category,review_activity,host_listing_count_x,host_type,host_listing_count_y,host_listing_count
795378398401248815,"Lovely bedrm in tall, bright & relaxing apartment.",25074085,Joe,Unknown,41.92548,-87.69586,Private room,265.5,2.0,8,2025-08-04,0.22,282,Chicago,Other,Luxury ($250+),Always Available (271-365),Occasional,5,Professional (4+ listings),5,5
796407726018721299,Private Room - Downtown,431019163,Paul,Unknown,41.883912348741696,-87.62969354144141,Private room,330.0,1.0,4,2025-01-13,0.14,39,Chicago,Other,Luxury ($250+),Low (0-90 days),Occasional,17,Professional (4+ listings),17,17
796465765285127869,King Room in Theatre District,431019163,Paul,Unknown,41.88386255848874,-87.63009639524205,Private room,330.0,1.0,40,2026-01-25,0.95,38,Chicago,Other,Luxury ($250+),Low (0-90 days),Occasional,17,Professional (4+ listings),17,17
796465880869883962,King Bedroom in Downtown,431019163,Paul,Unknown,41.88407983227038,-87.62811298077611,Private room,330.0,1.0,40,2026-01-19,0.95,39,Chicago,Other,Luxury ($250+),Low (0-90 days),Occasional,17,Professional (4+ listings),17,17
796502673687573569,Private Room in Theatre District,431019163,Paul,Unknown,41.88531185092463,-87.62800989833387,Private room,192.86,1.0,62,2026-06-15,1.47,25,Chicago,Other,Premium ($150-250),Low (0-90 days),Regular,17,Professional (4+ listings),17,17
796577437412249252,Homey studio near Wrigley Field,333201887,Yanko,Unknown,41.95447550889623,-87.67043441248222,Entire home/apt,243.5,2.0,42,2026-05-26,1.01,65,Chicago,Other,Premium ($150-250),Low (0-90 days),Regular,3,Growing (2-3 listings),3,3
796603565653623748,"The Perfect Get-Away, Entire Home!",48764722,Doris,Unknown,41.89904,-87.75435,Entire home/apt,145.5,2.0,36,2026-06-15,0.99,178,Chicago,Other,Mid-Range ($100-150),Medium (91-180 days),Occasional,3,Growing (2-3 listings),3,3
797240135572507251,Comfy&Spacious|Close 2 Downtown | Parking |Patio,20895985,Cristina,Unknown,41.8935875,-87.6617254,Entire home/apt,557.0,2.0,160,2026-06-21,3.88,329,Chicago,Other,Luxury ($250+),Always Available (271-365),Highly Active,3,Growing (2-3 listings),3,3
797366668806692109,Eclipse: Apt. in Woodlawn | Near UChicago,492774222,Sosina Operations,Unknown,41.78203946605952,-87.61392391427937,Entire home/apt,195.0,2.0,82,2024-12-03,1.98,179,Chicago,Other,Premium ($150-250),Medium (91-180 days),Regular,1,Casual (1 listing),1,1
797862274646922471,A Room to Enjoy Quiet and Cozy HomeLliving,494506415,Risa,Unknown,41.67934489239559,-87.62586559052387,Private room,96.44,32.0,4,2023-10-09,0.1,365,Chicago,Other,Economy ($50-100),Always Available (271-365),Occasional,1,Casual (1 listing),1,1
798035438434398838,Vibrant & Chic Apt On Quiet St in Andersonville,90856006,Johana,Unknown,41.9823189,-87.67370919999999,Entire home/apt,235.5,2.0,220,2026-06-19,5.32,149,Chicago,Other,Premium ($150-250),Medium (91-180 days),Highly Active,1,Casual (1 listing),1,1
798550379778693100,"Large 2 BedRm, 2 Blks to CTA trains - Dwtn / ORD",494665828,Steven,Unknown,41.97356674231713,-87.71683394908906,Entire home/apt,207.13,2.0,71,2026-06-21,1.75,232,Chicago,Other,Premium ($150-250),High (181-270 days),Regular,1,Casual (1 listing),1,1
798593024970947062,Entire Apartment in Lincoln Park,234070975,William,Unknown,41.911658161235614,-87.64754421472807,Entire home/apt,245.5,3.0,67,2026-03-31,1.62,298,Chicago,Other,Premium ($150-250),Always Available (271-365),Regular,1,Casual (1 listing),1,1
799968905188661289,Spacious 2 Bedroom apartment,41898899,James,Unknown,41.99126188937719,-87.67162565141916,Entire home/apt,216.5,2.0,60,2026-04-26,1.52,162,Chicago,Other,Premium ($150-250),Medium (91-180 days),Regular,2,Growing (2-3 listings),2,2
801373794766236676,Charming/Cozy Chicago Bungalow Garden unit 1BR/1BA,495341512,Noe,Unknown,41.94246,-87.7496,Entire home/apt,114.12,2.0,173,2026-06-20,4.14,315,Chicago,Other,Mid-Range ($100-150),Always Available (271-365),Highly Active,1,Casual (1 listing),1,1
801512085106777604,King Room in Downtown,431019163,Paul,Unknown,41.88540882301161,-87.62790300382814,Private room,330.0,1.0,54,2026-06-22,1.29,36,Chicago,Other,Luxury ($250+),Low (0-90 days),Regular,17,Professional (4+ listings),17,17
802090370275514063,Great one bedroom with Balcony,490514913,Nawaf,Unknown,41.89235095584614,-87.61815156193146,Entire home/apt,346.13,32.0,0,Unknown,0.0,89,Chicago,Other,Luxury ($250+),Low (0-90 days),No Reviews,3,Growing (2-3 listings),3,3
802414610756875783,23rd Pl 2U,21891111,Ming,Unknown,41.8495159,-87.68379300000001,Private room,88.0,2.0,49,2026-06-15,1.24,317,Chicago,Other,Economy ($50-100),Always Available (271-365),Regular,5,Professional (4+ listings),5,5
802443418767093865,23rd Pl 3U,21891111,Ming,Unknown,41.8495159,-87.68379300000001,Private room,75.4,3.0,32,2026-06-20,0.88,339,Chicago,Other,Economy ($50-100),Always Available (271-365),Occasional,5,Professional (4+ listings),5,5
802832436410862314,2 Queen Bedroom in Downton,431019163,Paul,Unknown,41.88391401385845,-87.62950744358005,Private room,228.0,1.0,215,2026-06-14,5.18,37,Chicago,Other,Premium ($150-250),Low (0-90 days),Highly Active,17,Professional (4+ listings),17,17
802996947331300153,One bedroom w/ private bathroom,60325861,Erielle Anne,Unknown,41.86328,-87.65766,Private room,38.58,32.0,1,2023-03-31,0.03,211,Chicago,Other,Budget (< $50),High (181-270 days),Occasional,1,Casual (1 listing),1,1
803188058217186711,"Luxe 2BR Near McCormick| Gym, Patio, Skyline Views",395498979,Milan,Unknown,41.85406901236931,-87.62551252454055,Entire home/apt,321.0,2.0,99,2026-06-04,2.42,298,Chicago,Other,Luxury ($250+),Always Available (271-365),Regular,78,Professional (4+ listings),78,78
804340058010355222,The Bagel Inn - Bright & Modern Wrigleyville 2 Bed,25631907,Sean,Unknown,41.94997,-87.66394,Entire home/apt,354.5,2.0,166,2026-06-21,4.03,288,Chicago,Other,Luxury ($250+),Always Available (271-365),Highly Active,1,Casual (1 listing),1,1
805276428251783650,Clean and modern Oak Park/Austin apartment,173866008,Yashar,Unknown,41.88333,-87.77454,Entire home/apt,107.71,32.0,46,2024-10-20,1.15,155,Chicago,Other,Mid-Range ($100-150),Medium (91-180 days),Regular,1,Casual (1 listing),1,1
805305533860390099,Spacious Downtown 3BR with Free Parking,483075802,Song,Unknown,41.88719,-87.64688,Entire home/apt,659.55,2.0,154,2026-05-28,3.7,286,Chicago,Other,Luxury ($250+),Always Available (271-365),Highly Active,2,Growing (2-3 listings),2,2
806472697827145411,Spacious 3BDR Luxury Penthouse,58040935,Sedo,Unknown,41.79224,-87.62163,Entire home/apt,441.5,2.0,20,2026-06-22,2.01,215,Chicago,Other,Luxury ($250+),High (181-270 days),Regular,1,Casual (1 listing),1,1
807233671529659173,Awesome 4-BR/2BA House in the Heart of Wrigley!,153282233,Justin,Unknown,41.9458768,-87.6503851,Entire home/apt,754.5,2.0,145,2026-05-24,3.48,213,Chicago,Other,Luxury ($250+),High (181-270 days),Highly Active,5,Professional (4+ listings),5,5
807875149223438312,Modern Victorian Haven | 10-Min to Downtown,496914387,Karron,Unknown,41.87155674839788,-87.7297335084374,Entire home/apt,180.0,2.0,73,2026-06-22,1.91,46,Chicago,Other,Premium ($150-250),Low (0-90 days),Regular,1,Casual (1 listing),1,1
808910288031913668,Modern 2BR Chicago South Loop Near Museum Campus,395498979,Milan,Unknown,41.855753337435466,-87.62502147550161,Entire home/apt,219.0,2.0,58,2026-05-10,1.41,319,Chicago,Other,Premium ($150-250),Always Available (271-365),Regular,78,Professional (4+ listings),78,78
809333652092651306,Spacious Chicago historic home,39967444,Marrianne,Unknown,41.8376284,-87.61857789999999,Entire home/apt,802.67,3.0,13,2025-09-10,0.35,61,Chicago,Other,Luxury ($250+),Low (0-90 days),Occasional,1,Casual (1 listing),1,1
809622218552631721,Chicago Wrigleyville Townhouse,141157234,Tracy,Unknown,41.9446835,-87.65820930000001,Entire home/apt,449.85,2.0,51,2026-06-14,1.45,321,Chicago,Other,Luxury ($250+),Always Available (271-365),Regular,3,Growing (2-3 listings),3,3
810903797176815984,Beautiful space in NW Chicago,497612509,Dawn,Unknown,41.96620312977344,-87.71067652619966,Entire home/apt,456.5,2.0,27,2026-06-14,0.69,327,Chicago,Other,Luxury ($250+),Always Available (271-365),Occasional,1,Casual (1 listing),1,1
811511088781175842,Level- 1 Bedroom Suite in The Heart Of River North,177188450,Level,Unknown,41.8913478,-87.6373584,Entire home/apt,200.19,32.0,1,2024-07-15,0.04,325,Chicago,Other,Premium ($150-250),Always Available (271-365),Occasional,58,Professional (4+ listings),58,58
811537270467013788,Stylish 3BD House 3min walk WrigleyField/Free Prkg,465428850,Dwellish,Unknown,41.951536,-87.6534684,Entire home/apt,531.5,2.0,89,2026-06-18,2.19,307,Chicago,Other,Luxury ($250+),Always Available (271-365),Regular,7,Professional (4+ listings),7,7
811619871047184595,23rd Pl 2D,21891111,Ming,Unknown,41.8494985,-87.68388929999999,Private room,74.2,2.0,56,2026-06-12,1.39,332,Chicago,Other,Economy ($50-100),Always Available (271-365),Regular,5,Professional (4+ listings),5,5
811648329048018347,Queen Bed in Mid Century House with hot tub,38553561,Drea,Unknown,41.98987,-87.70395,Private room,109.0,2.0,6,2025-08-04,0.15,102,Chicago,Other,Mid-Range ($100-150),Medium (91-180 days),Occasional,3,Growing (2-3 listings),3,3
811733169686724230,University of Chgo / Obama Presidential Center,170286644,Lee,Unknown,41.77621070794764,-87.59877510093821,Entire home/apt,141.37,32.0,12,2026-05-31,0.31,250,Chicago,Other,Mid-Range ($100-150),High (181-270 days),Occasional,1,Casual (1 listing),1,1
811794778504915574,Cottage Charm Logan Square  –Private Rm/Bath + Den,58456909,Sue,Unknown,41.91437,-87.70632,Private room,112.0,2.0,50,2026-06-21,1.28,16,Chicago,Other,Mid-Range ($100-150),Low (0-90 days),Regular,1,Casual (1 listing),1,1
811967469446163482,Cozy 2BR/2BA Condo near O'hare/CTA Train & Loop,497853220,Antoine,Unknown,41.93326,-87.80583,Entire home/apt,302.5,2.0,5,2024-05-26,0.13,171,Chicago,Other,Luxury ($250+),Medium (91-180 days),Occasional,1,Casual (1 listing),1,1
812416428046655798,Pillow in the Penthouse,13667825,Brandon,Unknown,41.876567,-87.691795,Private room,100.0,2.0,69,2026-06-20,1.81,280,Chicago,Other,Mid-Range ($100-150),Always Available (271-365),Regular,2,Growing (2-3 listings),2,2
812497751740798714,Luxury SOHO Styled Two-Level Townhouse - Old Town,464407683,Hubbard Holdings,Unknown,41.9106552,-87.6359414,Entire home/apt,808.1,2.0,150,2026-06-04,3.66,176,Chicago,Other,Luxury ($250+),Medium (91-180 days),Highly Active,40,Professional (4+ listings),40,40
813156041604916901,Spacious Southroom,13667825,Brandon,Unknown,41.87748,-87.69289,Private room,102.14,2.0,108,2026-06-24,3.29,306,Chicago,Other,Mid-Range ($100-150),Always Available (271-365),Highly Active,2,Growing (2-3 listings),2,2
814188550107137307,Gem 1 in McKinley Park Chicago,85647159,Masato,Unknown,41.83422,-87.68357,Private room,58.1,28.0,25,2025-07-06,0.61,266,Chicago,Other,Economy ($50-100),High (181-270 days),Occasional,2,Growing (2-3 listings),2,2
814456266170506844,"The Exclusive- 7 Bed, 6 Bath Retreat",498386999,Adam,Unknown,41.91461850014266,-87.68714311917972,Entire home/apt,797.0,2.0,102,2026-05-28,2.55,158,Chicago,Other,Luxury ($250+),Medium (91-180 days),Regular,1,Casual (1 listing),1,1
814512232908890198,La Villita - Gateway to Chicago,177511412,La Vecindad,Unknown,41.84663759584124,-87.70475228655046,Entire home/apt,219.0,2.0,43,2026-06-14,1.1,335,Chicago,Other,Premium ($150-250),Always Available (271-365),Regular,15,Professional (4+ listings),15,15
815565248302037425,Full Kitchen + All Essential Amenities,485721205,Zhi Guang,Unknown,41.84972499191549,-87.63411544640506,Private room,46.5,2.0,132,2026-06-07,3.25,324,Chicago,Other,Budget (< $50),Always Available (271-365),Highly Active,12,Professional (4+ listings),12,12
815938170026864626,Guest Favorite Gem | Short Walk to Wrigley Field,96730613,Demitri,Unknown,41.941982,-87.6520537,Entire home/apt,306.0,2.0,185,2026-06-15,4.52,329,Chicago,Other,Luxury ($250+),Always Available (271-365),Highly Active,20,Professional (4+ listings),20,20
816071875145690665,McCormick 2BR with Opt Parking Near Soldier Field,395498979,Milan,Unknown,41.85422,-87.62518,Entire home/apt,249.5,2.0,55,2026-06-16,1.35,338,Chicago,Other,Premium ($150-250),Always Available (271-365),Regular,78,Professional (4+ listings),78,78
816159326445503733,Queen Bedroom in Quiet Apt. with Free Laundry,62700055,Ryan,Unknown,41.87228349102826,-87.68892718550882,Private room,27.46,32.0,5,2025-09-28,0.13,157,Chicago,Other,Budget (< $50),Medium (91-180 days),Occasional,1,Casual (1 listing),1,1
816631703010132041,Cozy Studio near Wrigley field,333201887,Yanko,Unknown,41.9551851,-87.6694237,Entire home/apt,205.5,2.0,54,2026-05-31,1.32,83,Chicago,Other,Premium ($150-250),Low (0-90 days),Regular,3,Growing (2-3 listings),3,3
816730668430736803,Bronzeville 2 bed 1 bath unit!,732418,Aymar,Unknown,41.81911,-87.61262,Entire home/apt,135.35,21.0,8,2024-09-28,0.2,136,Chicago,Other,Mid-Range ($100-150),Medium (91-180 days),Occasional,1,Casual (1 listing),1,1
816790956271021405,The Broasis • 4BR W/ Parking Near Wrigley,3230291,David,Unknown,41.94938,-87.67061,Entire home/apt,486.5,2.0,109,2026-06-15,2.68,314,Chicago,Other,Luxury ($250+),Always Available (271-365),Regular,27,Professional (4+ listings),27,27
819654142015953826,Relaxing 2BR Apartment in Lively West Rogers Park,96730613,Demitri,Unknown,42.0154497,-87.66453299999999,Entire home/apt,274.0,2.0,121,2026-06-06,3.0,309,Chicago,Other,Luxury ($250+),Always Available (271-365),Highly Active,20,Professional (4+ listings),20,20
819679354816985239,Your perfect place looks like?,499555213,Adam,Unknown,41.890205,-87.661281,Entire home/apt,515.0,2.0,166,2026-06-21,4.1,303,Chicago,Other,Luxury ($250+),Always Available (271-365),Highly Active,1,Casual (1 listing),1,1
819785499829050358,Front bedroom: 3 blocks to Loyola U & the lake,302156097,Bill,Unknown,42.00262499999999,-87.666,Private room,143.0,2.0,64,2026-06-21,2.41,122,Chicago,Other,Mid-Range ($100-150),Medium (91-180 days),Regular,3,Growing (2-3 listings),3,3
821114357206992348,Modern 2BR Corner Unit near McCormick Place for 8,395498979,Milan,Unknown,41.85518865829032,-87.62538386431704,Entire home/apt,259.0,2.0,82,2026-06-20,2.03,310,Chicago,Other,Luxury ($250+),Always Available (271-365),Regular,78,Professional (4+ listings),78,78
822354268493840061,FreeParking/Laundry/BigSpace!/FamilyFun!/GameRoom!,487321596,Brandy,Unknown,41.82333,-87.633,Entire home/apt,628.0,2.0,55,2026-06-07,2.99,159,Chicago,Other,Luxury ($250+),Medium (91-180 days),Regular,1,Casual (1 listing),1,1
822380676502753162,Villa Broms Duplex-Logan Square,2863247,Elizabeth,Unknown,41.92499,-87.71955,Entire home/apt,240.0,2.0,81,2026-06-01,2.12,189,Chicago,Other,Premium ($150-250),High (181-270 days),Regular,1,Casual (1 listing),1,1
822441825495688392,Level- Beautiful River North One Bedroom Suite,177188450,Level,Unknown,41.8913478,-87.6373584,Entire home/apt,190.57,32.0,3,2026-05-08,0.14,311,Chicago,Other,Premium ($150-250),Always Available (271-365),Occasional,58,Professional (4+ listings),58,58
822519156174601489,Rogers Park Getaway Near Beach; Free Parking Spot,111062630,Kyriako,Unknown,42.011868,-87.666904,Entire home/apt,284.0,2.0,148,2026-06-18,3.62,144,Chicago,Other,Luxury ($250+),Medium (91-180 days),Highly Active,41,Professional (4+ listings),41,41
822574581430147478,Amazing Andersonville! 1 King 1 Queen 2BR Apt.,443717063,Daniel,Unknown,41.9793748,-87.66999899999999,Entire home/apt,331.0,2.0,28,2026-04-12,1.15,28,Chicago,Other,Luxury ($250+),Low (0-90 days),Regular,1,Casual (1 listing),1,1
822590156223178532,"Bridgeport Place -free parking, McCormick-Sox Park",500218714,Rosa,Unknown,41.834969,-87.657402,Entire home/apt,251.57,2.0,103,2026-06-02,2.53,340,Chicago,Other,Luxury ($250+),Always Available (271-365),Regular,1,Casual (1 listing),1,1
822653851012929669,Lovely 2 bedroom Apartment,128625952,Phebian,Unknown,41.96623497440028,-87.71529950698822,Entire home/apt,314.0,2.0,23,2026-06-07,0.62,326,Chicago,Other,Luxury ($250+),Always Available (271-365),Occasional,1,Casual (1 listing),1,1
822719660459550574,Gorgeous NEW 1BR on Michigan Ave,63313003,K,Unknown,41.88607,-87.62588,Entire home/apt,212.78,32.0,1,2023-08-19,0.03,172,Chicago,Other,Premium ($150-250),Medium (91-180 days),Occasional,14,Professional (4+ listings),14,14
822724197395569750,Grant Park Experience at Indiana Place,177526473,Sarah And Drew,Unknown,41.8219346328227,-87.62290288531833,Entire home/apt,252.5,2.0,44,2025-09-07,1.1,209,Chicago,Other,Luxury ($250+),High (181-270 days),Regular,4,Professional (4+ listings),4,4
822741493341705998,1.5BD|Roomy|Comfy|Roscoe Village apt near Wrigley!,43298553,Aijana,Unknown,41.9451990972299,-87.67913571176786,Entire home/apt,239.0,2.0,47,2026-06-03,1.28,225,Chicago,Other,Premium ($150-250),High (181-270 days),Regular,1,Casual (1 listing),1,1
823239405203252910,Cubs Short Stop,222031,Peter,Unknown,41.9501804,-87.6541232,Entire home/apt,333.0,3.0,53,2026-06-05,1.35,308,Chicago,Other,Luxury ($250+),Always Available (271-365),Regular,1,Casual (1 listing),1,1
823273576559656432,Spacious 3-bedroom Duplex condo,498303102,Betty,Unknown,41.96745586548561,-87.70880093687829,Entire home/apt,214.0,2.0,53,2026-06-02,1.44,300,Chicago,Other,Premium ($150-250),Always Available (271-365),Regular,1,Casual (1 listing),1,1
824613697329849098,Pilsen 8 mins to Downtown WasherDryer 2300 sq feet,92129084,Russell J,Unknown,41.85688,-87.64204,Entire home/apt,317.5,2.0,103,2026-06-08,2.56,157,Chicago,Other,Luxury ($250+),Medium (91-180 days),Regular,7,Professional (4+ listings),7,7
824899143409141471,Oasis Private King Room | Near Downtown Chicago,495637904,Lydia,Unknown,41.88594,-87.70564,Private room,91.33,2.0,51,2026-06-07,1.3,292,Chicago,Other,Economy ($50-100),Always Available (271-365),Regular,8,Professional (4+ listings),8,8
825392040226364970,The Dearborn Suite 2,194508729,Michelle,Unknown,41.79476,-87.62802,Entire home/apt,193.0,2.0,66,2026-06-09,1.73,81,Chicago,Other,Premium ($150-250),Low (0-90 days),Regular,2,Growing (2-3 listings),2,2
826169652046388400,Spacious 2BR/2BA w/ Free Parking Near Downtown,75289612,Bronze Global,Unknown,41.8100578232032,-87.61511240490972,Entire home/apt,354.0,2.0,34,2026-05-20,1.28,325,Chicago,Other,Luxury ($250+),Always Available (271-365),Regular,1,Casual (1 listing),1,1
826202255500238246,Stylish Chicago Firefighter 3 bed Retreat-Sleeps 7,496836087,Joseph,Unknown,41.93866,-87.70076,Entire home/apt,205.33,3.0,77,2026-06-18,1.94,72,Chicago,Other,Premium ($150-250),Low (0-90 days),Regular,1,Casual (1 listing),1,1
826845999960303927,The Lighthouse in Lakeview!,48257733,Hayk,Unknown,41.93798919192974,-87.65334205518035,Entire home/apt,513.67,3.0,98,2026-06-23,2.98,20,Chicago,Other,Luxury ($250+),Low (0-90 days),Regular,1,Casual (1 listing),1,1
826875962550662839,Cheltenham Chateau,209982127,Shomari,Unknown,41.75325,-87.55056,Entire home/apt,258.96,32.0,0,Unknown,0.0,270,Chicago,Other,Luxury ($250+),High (181-270 days),No Reviews,4,Professional (4+ listings),4,4
